Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB
Selvaag Bolig,OB Match,Finans & Fastighet,Fastighetsbolag,SBO,-0.05462182,0.07841536,6.446713924,1.252486944,1.25048995
SeaBird Exploration,OB Match,Energi,Olja & Gas - Service,SBX,-0.838187714,0.01965438,-0.385356486,0.203563601,0.1973802
Magnora,OB Match,Energi,Olja & Gas - Service,MGN,0.063087287,0.036577051,19.56521988,10.01556015,3.897543907
Siem Offshore,OB Standard,Energi,Olja & Gas - Service,SIOFF,-0.473333321,0.006836605,-0.95966959,0.289419889,0.2395069
Solstad Offshore,OB Match,Energi,Olja & Gas - Transport,SOFF,-0.663115845,0.051762938,-0.051245179,0.028113499,-0.04115019
SpareBank,OB Match,Finans & Fastighet,Banker,SRBANK,-0.422709923,0.020686409,5.017166138,2.369514942,0.623054504
Storm Real Estate,OB Standard,Finans & Fastighet,Fastighetsbolag,STORM,-0.5925,0.01162375,-5.096936226,0.551163018,0.339060396
Team Tankers,OB Standard,Industri,Sjöfart & Rederi,TEAM,-0.246153831,0.009439528,-1.488139987,0.335718989,0.292657703
Nekkar,OB Match,Industri,Sjöfart & Rederi,NKR,-0.681967163,0.030685921,4.182837009,0.768333614,0.877126396
Voss Veksel Landmandsbank,OB Match,Finans & Fastighet,Banker,VVL,-0.084967318,0.021707671,5.689599991,2.763520956,0.469476908
Carasent,OB Match,Informationsteknik,Affärs- & IT-System,CARA,2.048245544,0.02454628,175.9494019,11.78477001,6.235741138
Arendals Fossekompani,OB Standard,Kraftförsörjning,Elförsörjning,AFK,-0.220779228,0.01331188,76.76584625,1.12183702,1.683985949
Asetek,OB Match,Informationsteknik,Datorer & Hårdvara,ASETEK,0.084848461,0.008955224,-164.8249969,1.904894948,2.653316975
Endur,OB Match,Industri,Sjöfart & Rederi,ENDUR,-0.464462814,0.01780627,-14.33627987,0.279157102,1.23587501
Bouvet,OB Match,Informationsteknik,IT-Konsulter,BOUVET,0.492592583,0.045662098,22.93173027,1.937453032,13.03256989
Byggma,OB Standard,Industri,Byggmaterial,BMA,-0.150259066,0.0100368,12.00498009,0.324904799,0.681492925
Data Respons,OB Match,Informationsteknik,IT-Konsulter,DAT,0.496865234,0.025109169,22.72077942,1.665199995,3.025204897
EMAS Offshore,OB Standard,Energi,Olja & Gas - Service,EMAS,0,0.038888891,-0.102260299,0.086724803,0.547463417
Europris,OB Match,Dagligvaror,Livsmedelsbutiker,EPR,0.189317112,0.053608251,15.65015984,0.942188382,2.969986916
Paradox Interactive,First North,Sällanköpsvaror,Gaming & Spel,PDX,0.313969517,0.122137403,53.63594818,15.56155014,17.83188057
GC Rieber Shipping,OB Standard,Industri,Sjöfart & Rederi,RISH,-0.450549469,0.036372449,29.90431023,1.672896981,0.247014299
Gyldendal,OB Standard,Sällanköpsvaror,Media & Publicering,GYL,0.375,0.013473051,26.86544037,0.733718514,2.136085987
Havyard Group,OB Match,Industri,Sjöfart & Rederi,HYARD,-0.577777786,0.005129365,-0.567265809,0.01613,0.186562493
Itera,OB Standard,Informationsteknik,IT-Konsulter,ITE,0.113861399,0.0706179,17.77952957,1.32009697,15.95121956
Kid,OB Match,Sällanköpsvaror,Möbler & Inredning,KID,0.112676134,0.022375419,9.264687538,0.82182461,1.675045967
Kitron,OB Match,Industri,Elektroniska komponenter,KIT,0.027303729,0.005639098,12.20600033,0.490177691,2.187866926
Oceanteam,OB Match,Energi,Olja & Gas - Transport,OTS,-0.52289341,0.009400705,3.980737925,0.623529375,0.231407702
NTS,OB Standard,Industri,Sjöfart & Rederi,NTS,0.017241379,0.03455631,15.96407032,2.55946207,1.641230941
Polaris Media,OB Standard,Sällanköpsvaror,Media & Publicering,POL,0.16666666,0.035338349,10.98453045,0.730970681,0.733915508
RAK Petroleum,OB Match,Energi,Olja & Gas - Exploatering,RAKP,-0.686206894,0.028016441,0.960422218,0.172641605,0.190337703
Reach Subsea,OB Standard,Energi,Olja & Gas - Service,REACH,-0.567567596,0.048028998,-3.860071898,0.270984799,0.830991626
Sbanken,OB Match,Finans & Fastighet,Nischbanker,SBANK,-0.398364487,0.095579453,8.116754532,3.518738031,0.79922092
Wilson,OB Standard,Industri,Sjöfart & Rederi,WILS,0.099009895,0.020437961,8.482023239,0.344936609,0.807272673
Aqua Bio Technology,Oslo Axess,Dagligvaror,Hälsoprodukter,ABT,-0.24460434,0.026532481,-2.038835049,20.80540085,3.679732084
Awilco Drilling,OB Match,Energi,Olja & Gas - Borrning,AWDR,-0.819480515,0.023809519,-1.118621945,0.89733541,0.136345893
Awilco LNG,Oslo Axess,Energi,Olja & Gas - Transport,ALNG,-0.695121918,0.002857271,-2.280189991,0.559690714,0.175629497
Hunter Group,Oslo Axess,Energi,Olja & Gas - Service,HUNT,0.072222223,0.010917031,13.77095985,8.88933754,1.040099978
EAM Solar,Oslo Axess,Kraftförsörjning,Solkraft,EAM,-0.618518524,0.019102989,-150.1457977,2.274666071,0.646462381
Hofseth BioCare,Oslo Axess,Dagligvaror,Hälsoprodukter,HBC,1.786259766,0.01151742,-27.32036018,32.79603958,17.59585953
FLEX LNG,OB Match,Energi,Olja & Gas - Exploatering,FLNG,-0.595564499,0.01785453,18.51305008,2.61824894,0.374260187
5th Planet Games,Oslo Axess,Sällanköpsvaror,Gaming & Spel,FIVEPG,-0.5,0.01088083,-0.440270007,2.64826107,0.807175517
Magseis Fairfield,OB Match,Energi,Olja & Gas - Service,MSEIS,-0.888184814,0.038269551,-0.337625086,0.079589069,0.157758296
North Energy,Oslo Axess,Energi,Olja & Gas - Exploatering,NORTH,-0.340795975,0.033101051,-10.23956966,178.6378937,0.521021783
PCI Biotech,OB Match,Hälsovård,Biotech,PCIB,0.7,0.015421799,-18.88323975,178.8468018,6.578100204
Philly Shipyard,Oslo Axess,Industri,Sjöfart & Rederi,PHLY,1.461971893,0.059002428,-6.265906811,4.288355827,1.311622977
RomReal,Oslo Axess,Finans & Fastighet,Fastighetsbolag,ROM,-0.00999999,0.04013875,-5.21189785,10.03598022,0.436512589
Saga Tankers,Oslo Axess,Energi,Olja & Gas - Transport,SAGA,-0.293578014,0.142465801,4.203056812,2.634834051,0.584065974
Vow,OB Match,Industri,Energi & Återvinning,VOW,0.728301849,0.008866231,-237.7985992,5.743402004,9.517351151
Vistin Pharma,OB Match,Hälsovård,Läkemedel,VISTIN,-0.028571401,0.042389212,4.555198193,1.321822047,0.729437888
Aasen Sparebank,Merkur Market,Finans & Fastighet,Banker,AASB-ME,-0.025,0.01999633,1.185590982,0.409230411,0.109671503
Induct,Merkur Market,Informationsteknik,Affärs- & IT-System,INDUCT-ME,-0.538461571,0.008157494,-8.792128563,2.660211086,15.74438953
WR Entertainment,Merkur Market,Sällanköpsvaror,Media & Publicering,WRE-ME,-0.423076897,0.01470588,-0.073149323,6.41943121,0.925204873
ALK-Abello,Large Cap,Hälsovård,Läkemedel,ALK B,0.521178627,0.023387101,-334.6296997,5110.401855,5.268091202
Alm. Brand,Large Cap,Finans & Fastighet,Försäkring,ALMB,-0.151033382,0.01707664,19.59273911,1.048643947,1.935271978
Ambu,Large Cap,Hälsovård,Medicinsk Utrustning,AMBU B,0.169607296,0.195804195,167.9196014,16.99732018,23.36632919
Bavarian Nordic,Mid Cap,Hälsovård,Biotech,BAVA,-0.010932945,0.008733624,-10.59998989,7.703231812,2.253632069
DS Norden,Mid Cap,Industri,Sjöfart & Rederi,DNORD,-0.187251015,0.05529954,26.88986969,0.199802607,0.601012588
DFDS,Large Cap,Industri,Sjöfart & Rederi,DFDS,-0.519518547,0.03100775,6.431553841,0.507407188,0.819277883
Athena Investments,Small Cap,Kraftförsörjning,Förnybarenergi,ATHENA,-0.635683746,0.0171997,-1.035058022,0.892929673,0.371563613
Jeudan,Large Cap,Finans & Fastighet,Fastighetsbolag,JDAN,0.143564358,0.02302923,15.21249962,8.177798271,1.72656095
Jutlander Bank,Mid Cap,Finans & Fastighet,Banker,JUTBK,-0.116402121,0.048857651,3.823995113,1.772299051,0.432731807
NKT Holding,Mid Cap,Industri,Elektroniska komponenter,NKT,-0.042335787,0.254681606,-5.653563976,0.354189396,0.591520071
NNIT,Mid Cap,Informationsteknik,IT-Konsulter,NNIT,-0.321630821,0.010234801,16.36611938,0.97939831,2.56201911
Onxeo,Small Cap,Hälsovård,Läkemedel,ONXEO,-0.340800018,0.026824031,-3.0868361,4.889130116,0.717449725
Per Aarsleff,Mid Cap,Industri,Byggnation & Infrastruktur,PAAL B,-0.254222202,0.01575758,7.888599873,0.251995206,1.052754045
Ringkjobing Landbobank,Large Cap,Finans & Fastighet,Banker,RILBA,-0.146713619,0.01470413,10.96263027,5.380314827,1.409265995
SAS ddk,Mid Cap,Industri,Flygtransport,SAS DKK,-0.568483047,0.001788464,13.85015011,0.067599982,0.715327621
Schouw & Co.,Large Cap,Industri,Industrikomponenter,SCHO,-0.006344671,0.100840302,12.63047028,0.54933399,1.208776951
SimCorp,Large Cap,Informationsteknik,Affärs- & IT-System,SIM,-0.072261071,0.081736908,33.12342072,7.061514854,13.95390987
Solar,Mid Cap,Industri,Affärskonsulter,SOLAR B,-0.329966316,0.032061069,22.69228935,0.124351598,0.912249982
Sparekassen Sjaelland-Fyn,Mid Cap,Finans & Fastighet,Banker,SPKSJF,-0.101149464,0.04079741,4.977056026,0.940867305,0.319761306
Tivoli,Mid Cap,Sällanköpsvaror,Resor & Nöjen,TIV,-0.072674417,0.370370407,21.78499985,3.468856096,3.473812103
Spar Nord Bank,Large Cap,Finans & Fastighet,Banker,SPNO,-0.264906292,0.096296301,5.362979889,3.443469048,0.554920316
United Int. Enterprises,Mid Cap,Finans & Fastighet,Investmentbolag,UIE,-0.102564106,0.0212427,9.161289215,2.180239916,1.009335041
Zealand Pharma,Mid Cap,Hälsovård,Biotech,ZEAL,0.727419357,0.132880096,-12.66825962,175.1721039,5.826463223
Össur,Large Cap,Hälsovård,Medicinsk Utrustning,OSSR,0.321156883,0.028306341,43.71474075,4.206569195,5.115149975
AaB,Small Cap,Sällanköpsvaror,Fritid & Sport,AAB,-0.445544548,0.01339473,-0.825594604,0.294420689,0.245067105
AGF B,Small Cap,Sällanköpsvaror,Fritid & Sport,AGF B,0.7075811,0.01008287,8.958333015,1.142881989,2.236964941
BoStad,Small Cap,Finans & Fastighet,Fastighetsbolag,BOSTAD B,0.084112062,0.003051106,20.47661018,2.839333057,0.732789993
Andersen & Martini,Small Cap,Sällanköpsvaror,Bil & Motor,AM B,-0.39099102,0.03020962,42.29758072,0.090996571,0.752541482
BankNordik,Mid Cap,Finans & Fastighet,Banker,BNORDIK CSE,-0.130909109,0.029380021,4.626605034,1.535802007,0.422431588
BioPorto,Small Cap,Hälsovård,Biotech,BIOPOR,-0.288486423,0.0396679,-6.909547806,18.07136917,18.99913025
Brd. Klee,Small Cap,Industri,Industrikomponenter,KLEE B,-0.0234375,0.05323194,109.935997,6.357831001,14.9816103
Brdr. A&O Johansen,Small Cap,Industri,Installation & VVS,AOJ P,-0.05688623,0.064631958,5.376601219,0.196595699,0.80930531
Brdr. Hartmann,Mid Cap,Material,Förpackning,HART,-0.020618556,0.038004749,11.78693962,0.836350024,2.241554976
Brondby IF,Small Cap,Sällanköpsvaror,Fritid & Sport,BIF,-0.578804359,0.07841599,-1.155853987,0.519286275,1.570584059
cBrain,Small Cap,Informationsteknik,Affärs- & IT-System,CBRAIN,2.120622406,0.002253918,197.7805023,16.63693047,17.45640945
ChemoMetec,Mid Cap,Hälsovård,Medicinsk Utrustning,CHEMM,0.59176033,0.01354573,92.48513031,22.53664017,11.16989994
Columbus,Mid Cap,Informationsteknik,Affärs- & IT-System,COLUM,-0.498405113,0.01876303,36.1079216,0.385273397,1.118541956
Copenhagen Capital,Small Cap,Finans & Fastighet,Fastighet - REIT,CPHCAP ST,0.095238085,0.099476442,4.150019169,5.88813591,0.612212121
Danske Andelskassers,Small Cap,Finans & Fastighet,Nischbanker,DAB,0.196141529,0.099200001,3.995059967,1.506122947,0.454752505
Dantax,Small Cap,Sällanköpsvaror,Hemelektronik,DANT,0.31,0.043899288,16.44355011,2.427198887,1.088824034
Djurslands Bank,Small Cap,Finans & Fastighet,Banker,DJUR,-0.097560978,0.02321532,5.38874197,1.636154056,0.524785876
Scandinavian Investment,Small Cap,Finans & Fastighet,Investmentbolag,SIG,0.040268416,0.05405406,11.33870029,0.245389104,1.025342941
Erria,First North,Industri,Sjöfart & Rederi,ERRIA,-0.516759758,0.278688507,-11.09685993,0.260465592,-1.21232605
Boliga Gruppen,Small Cap,Industri,Mätning & Analys,BOLIGA,-0.257352943,0.061538458,15.91553974,2.273092985,0.725045085
F.E. Bording,Small Cap,Industri,Affärskonsulter,BORD B,-0.413953476,0.031507881,-4.748535156,0.221280396,0.982021928
Fast Ejendom,Small Cap,Finans & Fastighet,Fastighetsbolag,FED,0.077669902,0.003395506,6.473285198,3.871532917,0.766665578
Fynske Bank,Small Cap,Finans & Fastighet,Banker,FYNBK,-0.226744194,0.0159556,6.615467072,1.908501983,0.454716086
Gabriel Holding,Small Cap,Sällanköpsvaror,Möbler & Inredning,GABR,0.254266205,0.038418911,29.30142975,1.857584,5.065565109
German High Street,Small Cap,Finans & Fastighet,Fastighetsbolag,GERHSP,-0.147286825,0.030283909,34.11275864,8.532518387,0.697890222
Glunz & Jensen,Small Cap,Industri,Industrimaskiner,GJ,0.126609478,0.008492569,-122.4347,0.499440998,1.074185014
Grönlandsbanken,Small Cap,Finans & Fastighet,Banker,GRLA,-0.116981134,0.012624201,6.48409605,2.628426075,0.781682074
Gyldendal B,Small Cap,Sällanköpsvaror,Media & Publicering,GYLD B,-0.090517244,0.02743484,25.7664299,0.703702688,2.048700094
HH International,Mid Cap,Industri,Byggmaterial,HH,-0.202448215,0.025836761,10.22255993,0.536324024,1.141798973
Harboes Bryggeri,Small Cap,Dagligvaror,Bryggeri,HARB B,-0.282776394,0.011798019,-8.387572289,0.1855499,0.363395303
Hvidbjerg Bank,Small Cap,Finans & Fastighet,Banker,HVID,-0.078947368,0.053763442,3.238960981,1.080127954,0.550424278
MT Hojgaard B,Small Cap,Industri,Byggnation & Infrastruktur,MTHH,0.261146488,0.04583652,12.67963028,2.631102085,1.521438956
InterMail,Small Cap,Material,Förpackning,IMAIL,-0.35294117,0.02232558,-4.188667774,0.2190395,1.520481944
Kreditbanken,Small Cap,Finans & Fastighet,Banker,KRE,0.109375,0.02987623,6.413163185,2.715476036,0.755662501
Lollands Bank,Small Cap,Finans & Fastighet,Banker,LOLB,0.140127392,0.046403708,7.102653027,2.107731104,0.694271922
Luxor,Small Cap,Finans & Fastighet,Investmentbolag,LUXOR B,-0.162790699,0.01915881,11.81198978,3.36631608,0.825536609
Lån og Spar Bank,Mid Cap,Finans & Fastighet,Nischbanker,LASP,-0.04347826,0.04613369,8.717411041,1.836720943,0.067495413
Migatronic,Small Cap,Industri,Industrimaskiner,MIGA B,0.035714285,0.126782904,24.21692085,0.721887589,1.683779001
Mons Bank,Small Cap,Finans & Fastighet,Banker,MNBA,-0.167315178,0.013901761,6.281555176,1.39715004,0.456575215
NTG Nordic Transport,Mid Cap,Industri,Tåg- & Lastbilstransport,NTG,-0.011261261,0.029069769,-17.56738091,37.63689041,1.692183018
Nordfyns Bank,Small Cap,Finans & Fastighet,Banker,NRDF,-0.105691061,0.051559701,4.265871048,1.001899004,0.404410005
Nordic Shipholding,Small Cap,Energi,Olja & Gas - Transport,NORDIC,-0.069767442,0.025026071,-6.240250111,0.674362719,3.082425117
Park Street Nordicom,Small Cap,Finans & Fastighet,Fastighetsbolag,PSNRDC A,0.258333359,0.007751938,4.737402916,2.806829929,0.601666927
North Media,Small Cap,Sällanköpsvaror,Media & Publicering,NORTHM,0.095367842,0.006779661,3.927007914,0.713460982,1.201148987
NTR Holding,Small Cap,Industri,Elektroniska komponenter,NTR B,-0.042780809,0.063126402,16.17494011,0.936020911,0.620661616
PARKEN Sport,Small Cap,Sällanköpsvaror,Fritid & Sport,PARKEN,-0.304950523,0.065081348,41.90044022,0.889283597,0.941482723
Prime Office,Small Cap,Finans & Fastighet,Fastighetsbolag,PRIMOF,0.134146338,0.071111112,6.139262199,3.957760096,0.550353229
Rias,Small Cap,Material,Kemikalier,RIAS B,0.014084507,0.037496221,13.57935047,0.348179489,0.592391193
RTX,Mid Cap,Informationsteknik,Kommunikation,RTX,0.072303944,0.01945796,19.57099915,2.578557968,4.279038906
Salling Bank,Small Cap,Finans & Fastighet,Banker,SALB,-0.326923065,0.039320819,2.955445051,0.431225002,0.136074394
Sanistål,Small Cap,Industri,Installation & VVS,SANI,-0.130769234,0.01085384,-3.318474054,0.185409799,1.118832946
EAC Invest,Small Cap,Industri,Affärskonsulter,EAC,276.7777734,0.01156738,-42.96503067,15.87123013,337.7250977
Scandinavian Brake,Small Cap,Industri,Industrikomponenter,SBS,-0.35326088,0.001921599,8.122866631,0.057484109,-0.262914598
Silkeborg IF,Small Cap,Sällanköpsvaror,Fritid & Sport,SIF,-0.177631569,0.169390793,11.98007011,1.205428004,0.620587409
SKAKO,Small Cap,Industri,Industrimaskiner,SKAKO,-0.125,0.197260303,9.157110214,0.368308693,1.048506021
Skjern Bank,Small Cap,Finans & Fastighet,Banker,SKJE,-0.162420387,0.05445117,3.742680073,1.51630795,0.493940502
SP Group,Mid Cap,Material,Kemikalier,SPG,-0.120772943,0.059299188,12.69964981,1.03075397,3.10976696
Rovsing,Small Cap,Informationsteknik,Rymd- & Satellitteknik,ROV,-0.555979614,0.027860701,-2.33457303,0.599475384,1.17739296
Agat Ejendomme,Small Cap,Finans & Fastighet,Fastighetsbolag,AGAT,-0.475059395,0.039883549,-1.130377054,0.637619376,0.388742208
Cemat,Small Cap,Finans & Fastighet,Fastighetsbolag,CEMAT,-0.00531908,0.060886402,21.01124001,2.674870014,0.828770816
TORM,Mid Cap,Energi,Olja & Gas - Transport,TRMD A,-0.15151516,0.025481019,3.208822966,0.769168317,0.528669715
Totalbanken,Small Cap,Finans & Fastighet,Banker,TOTA,-0.232966995,0.027402461,2.871376038,1.225505948,0.427104414
Vestjysk Bank,Mid Cap,Finans & Fastighet,Banker,VJBA,0.035087771,0.034307499,0.9324525,0.513048172,0.150692999
Victoria Properties,Small Cap,Finans & Fastighet,Fastighetsbolag,VIPRO,-0.169811306,0.021515019,-19.46903038,18.82817078,2.286015034
EgnsINVEST,First North,Finans & Fastighet,Fastighetsbolag,EGNETY,0.027522936,0.015841579,7.809258938,10.23153019,0.869835317
Enalyzer,First North,Informationsteknik,Affärs- & IT-System,ENALYZ,-0.21875,0.02628572,-27.08978081,0.562677085,3.28151989
FastPassCorp,First North,Informationsteknik,Säkerhet & Bevakning,FASTPC,-0.30434782,0.01075049,95.66516876,4.052186966,2.656737089
Jobindex,First North,Industri,Bemanning,JOBNDX,-0.16972477,0.03335186,11.95333004,2.571533918,9.768998146
WIRTEK,First North,Informationsteknik,Affärs- & IT-System,WIRTEK,-0.074380212,0.051249199,200,9.499375343,59.52172852
Tokmanni Group,Mid Cap,Sällanköpsvaror,Detaljhandel,TOKMAN,0.149164677,0.044444451,12.03750038,0.597626388,3.069346905
Lehto Group,Mid Cap,Industri,Bostadsbyggnation,LEHTO,-0.678117676,0.007274995,-2.226200104,0.119076498,0.710847378
Qt Group,Mid Cap,Informationsteknik,Affärs- & IT-System,QTCOM,0.95,0.036090231,-1382.979004,7.777510166,27.38748932
Real Holding,NGM,Finans & Fastighet,Fastighetsbolag,REAL B,0.041666675,0.01788509,-0.337381899,0.124846198,0.113453403
Talkpool,First North,Telekommunikation,Telekomtjänster,TALK,-0.365979347,0.04938272,-1.801802039,0.270429313,-2.06447506
Lauritz,First North,Informationsteknik,Internettjänster,LAUR,-0.303999996,0.009638554,0.447392792,0.111907497,2.026081085
Provide IT,Spotlight,Informationsteknik,Affärs- & IT-System,PROVIT,-0.54,0.011424839,17.65156937,0.683440328,0.987152398
Swedencare,First North,Dagligvaror,Hälsoprodukter,SECARE,0.358884964,0.01448401,41.12189102,9.695130348,9.366319656
B3 Consulting,Small Cap,Informationsteknik,IT-Konsulter,B3,-0.587142868,0.069031029,20.04438972,0.255165786,1.556364059
Bosjö Fastigheter,Spotlight,Finans & Fastighet,Fastighetsbolag,BOSJO,-0.22519083,0.01714286,3.952476978,4.623577118,0.692158103
Clean Motion,First North,Sällanköpsvaror,Bil & Motor,CLEMO,-0.807692337,0.161797791,-3.031222105,7.546617985,0.635154188
FrontOffice Nordic,NGM,Finans & Fastighet,Investmentbolag,FRNT B,0.207006321,0.042748089,21.98376083,76.28504181,1.080796957
Alelion Energy,First North,Industri,Industrikomponenter,ALELIO,-0.711168823,0.01743265,-1.397336006,0.905405223,0.993585885
BrandBee,Spotlight,Informationsteknik,Internettjänster,BRANDB,-0.314814816,0.131384497,-0.449574709,0.913166106,2.330977917
TF Bank,Mid Cap,Finans & Fastighet,Kredit & Finansiering,TFBANK,-0.223194771,0.006773283,7.094749928,1.985396981,1.705456972
Nordic Waterproofing,Mid Cap,Industri,Byggmaterial,NWG,-0.161361103,0.008577555,9.229059219,0.585090518,1.527744055
AcadeMedia,Mid Cap,Industri,Utbildning,ACAD,-0.045801554,0.03197937,12.79067039,0.436004013,1.159183979
Orsted,Large Cap,Kraftförsörjning,Vindkraft,ORSTED,0.350814476,0.024493639,43.93787003,4.060614109,3.311851025
Bonava B,Large Cap,Finans & Fastighet,Fastighetsbolag,BONAV B,-0.680459824,0.02945508,6.809433937,0.270634115,0.555778623
PiezoMotor,First North,Industri,Elektroniska komponenter,PIEZO,-0.396103897,0.01391863,-25.37978935,13.15379047,8.455183029
Cyxone,First North,Hälsovård,Biotech,CYXO,0.207177811,0.038095241,-3.941200972,3849.74707,1.931931019
Loudspring,First North,Finans & Fastighet,Investmentbolag,LOUDS,-0.174515209,0.03055326,-1.644229054,33.44086075,1.032199979
Enorama Pharma,First North,Hälsovård,Läkemedel,ERMA,-0.375,0.036280229,-8.979397774,20.2843895,29.76682091
Mediacle,NGM,Sällanköpsvaror,Hemelektronik,MEGR,-0.158415871,0.01350621,5666.666992,3.667705059,1.15794301
GomSpace,First North,Informationsteknik,Rymd- & Satellitteknik,GOMX,-0.589369164,0.03356643,-2.423052073,2.696888924,1.242843032
