Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB
Shotspotter,Nasdaq,Informationsteknik,Affärs- & IT-System,SSTI,-0.315417595,0.439716301,210.6060944,8.876005173,13.27346039
Siebert Financial,Nasdaq,Finans & Fastighet,Kapitalförvaltning,SIEB,-0.345438461,0.306306305,55.64759064,7.018909931,9.657461166
Sientra,Nasdaq,Hälsovård,Medicinsk Utrustning,SIEN,-0.749661713,0.115606899,-0.70409143,1.094987988,1.119285941
Sierra Bancorp,Nasdaq,Finans & Fastighet,Banker,BSRR,-0.315161171,0.05251966,7.387851238,2.370918036,0.850497901
Sierra Wireless,Nasdaq,Informationsteknik,Kommunikation,SWIR,-0.466561737,0.037970171,-3.476210117,0.343876988,0.643442571
SIGA Technologies,Nasdaq,Hälsovård,Biotech,SIGA,0.025878072,0.002128884,-62.99658966,16.8665905,4.612706184
Sigma Labs,Nasdaq,Industri,Affärskonsulter,SGLB,-0.846938782,0.009595436,-0.418713689,7.849278927,4.842916012
SigmaTron,Nasdaq,Informationsteknik,Elektronik & Tillverkning,SGMA,-0.022316694,0.053398061,6.566738129,0.040438339,0.197780207
Signature Bank,Nasdaq,Finans & Fastighet,Banker,SBNY,-0.358325958,0.01635514,7.946887016,2.429507017,0.973711371
Silgan,Nasdaq,Material,Förpackning,SLGN,0.064814806,0.178489704,18.52598,0.794474423,3.485836029
Silicom,Nasdaq,Informationsteknik,Kommunikation,SILC,-0.225370712,0.04358974,21.64101982,2.101253033,1.357303023
Silicon Laboratories,Nasdaq,Informationsteknik,Elektronik & Tillverkning,SLAB,-0.000441253,0.080862532,208.2987976,4.705574989,3.534522057
Silvercrest Asset Management,Nasdaq,Finans & Fastighet,Kapitalförvaltning,SAMG,-0.343123207,0.036190481,9.333333015,1.289152026,2.024869919
SilverSun Technologies,Nasdaq,Informationsteknik,Affärs- & IT-System,SSNT,-0.300762959,0.039603961,-5.705612183,0.217521399,0.941585302
Simmons First National,Nasdaq,Finans & Fastighet,Banker,SFNC,-0.280046635,0.00625,7.689432144,2.673716068,0.703686476
Simulations Plus,Nasdaq,Hälsovård,Medicinsk Utrustning,SLP,0.730681152,0.06370656,75.32337952,17.7123394,16.34765053
Sina Corp,Nasdaq,Informationsteknik,Internettjänster,SINA,-0.486108971,0.04253521,-32.68508911,1.062330008,0.870868921
Sinclair Broadcast,Nasdaq,Sällanköpsvaror,Media & Publicering,SBGI,-0.624827614,0.026881721,32.35527039,0.352411211,0.994822383
Sino Global Shipping America,Nasdaq,Industri,Sjöfart & Rederi,SINO,-0.560055847,0.03283582,-1.027173996,0.228803605,0.332793415
Sinovac Biotech,Nasdaq,Hälsovård,Läkemedel,SVA,-0.200741234,0.058803301,37.70396042,2.933723927,2.403181076
Sirius XM,Nasdaq,Sällanköpsvaror,Media & Publicering,SIRI,-0.11147541,0.056553912,27.37373924,3.068135023,-32.49053955
SITO Mobile,Nasdaq,Informationsteknik,Affärs- & IT-System,SITO,-0.911309509,0.1930233,-0.121821597,0.105403602,-0.259479493
Skywest,Nasdaq,Industri,Flygtransport,SKYW,-0.537819443,0.007058824,4.098248959,0.459378988,0.627700627
Skyworks Solutions,Nasdaq,Informationsteknik,Elektronik & Tillverkning,SWKS,0.055249214,0.02028302,19.83828926,4.942636013,3.823295116
Sleep Number,Nasdaq,Sällanköpsvaror,Möbler & Inredning,SNBR,-0.479089813,0.05327467,9.424025536,0.418340296,-4.456404209
SLM Corp,Nasdaq,Finans & Fastighet,Kredit & Finansiering,SLM,-0.335922318,0.063466668,5.247007847,1.235623956,0.869692504
SMART Global,Nasdaq,Informationsteknik,Elektronik & Tillverkning,SGH,0.177737007,0.026571431,-333.8960876,0.582979023,2.008981943
Smart Sand,Nasdaq,Industri,Byggmaterial,SND,-0.810631332,0.082926826,0.95650512,0.129452005,0.1235824
SmartFinancial,Nasdaq,Finans & Fastighet,Banker,SMBK,-0.337180138,0.055555549,6.98941803,1.706222057,0.591687024
Smith Micro Software,Nasdaq,Informationsteknik,Affärs- & IT-System,SMSI,0.495355949,0.01386139,16.85276031,4.287240982,3.817162037
SMTC,Nasdaq,Informationsteknik,Elektronik & Tillverkning,SMTX,-0.10334343,0.271698093,-12.66637993,0.223285004,2.023897886
Social Realty,Nasdaq,Sällanköpsvaror,Marknadsföring,SRAX,-0.652935944,0.02244318,-1.460284948,7.798213959,1.660864949
Socket Mobile,Nasdaq,Informationsteknik,Datorer & Hårdvara,SCKT,-0.42,0.072478628,25.10821915,0.36256659,0.527461588
Sol Gel Technologies,Nasdaq,Hälsovård,Biotech,SLGL,0.139436607,0.044594588,-6.421654224,7.206542015,3.146071911
Solar Capital,Nasdaq,Finans & Fastighet,Fondförvaltning,SLRC,-0.317630596,0.010925111,11.03734016,3.996325016,0.682513714
Solar Senior Capital,Nasdaq,Finans & Fastighet,Fondförvaltning,SUNS,-0.300631104,0.01519608,8.523879051,4.87898016,0.747107387
Solaredge Technologies,Nasdaq,Kraftförsörjning,Solkraft,SEDG,1.407416382,0.229787197,34.08988953,3.384582996,5.944859982
Soligenix,Nasdaq,Hälsovård,Biotech,SNGX,0.768470078,0.051479292,-3.148302078,7.141561031,22.69214058
Sonoma Pharmaceuticals,Nasdaq,Hälsovård,Läkemedel,SNOA,-0.375820084,0.037179489,-1.486528039,0.500837803,0.837291479
Sorl Auto Parts,Nasdaq,Sällanköpsvaror,Bil & Motor,SORL,0.374603157,0.01086957,3.779019117,0.163564101,0.442156494
Sorrento Therapeutics,Nasdaq,Hälsovård,Biotech,SRNE,-0.325301247,0.048837209,-1.272495985,14.27346992,5.708806992
Sotherly Hotels,Nasdaq,Finans & Fastighet,Fastighet - REIT,SOHO,-0.714759827,0.01043478,-4.522501945,0.150538102,0.272578806
Sound Financial Bancorp,Nasdaq,Finans & Fastighet,Banker,SFBC,-0.38233696,0.084210529,8.129012108,1.560590029,0.694320381
South State,Nasdaq,Finans & Fastighet,Banker,SSB,-0.225251255,0.057142859,10.49969959,3.2137959,0.80016309
Southern First Bancshares,Nasdaq,Finans & Fastighet,Banker,SFST,-0.196533432,0.061320748,8.018526077,2.380017996,1.071181059
Southern Missouri Bancorp,Nasdaq,Finans & Fastighet,Banker,SMBC,-0.328649979,0.074074068,6.752895832,1.930950046,0.813140512
Southern National Bancorp of Virginia,Nasdaq,Finans & Fastighet,Banker,SONA,-0.36279686,0.07131783,7.084709167,1.938148022,0.619215012
Southside Bancshares,Nasdaq,Finans & Fastighet,Banker,SBSI,-0.124453545,0.048000002,13.65703011,4.219713211,1.262835026
SP Plus,Nasdaq,Industri,Tåg- & Lastbilstransport,SP,-0.327144165,0.03940299,10.38955021,0.314935207,1.400581956
SPAR Group,Nasdaq,Sällanköpsvaror,Marknadsföring,SGRP,0.181997185,0.020737331,6.824147224,0.065085143,0.868291616
Spark Energy,Nasdaq,Kraftförsörjning,Elförsörjning,SPKE,-0.176470642,0.07644928,318.6991882,0.338945091,1.952844977
Spark Therapeutics,Nasdaq,Hälsovård,Biotech,ONCE,1.832875977,0.07692307,-17.35032082,62.60375977,12.64309978
Spartan Motors,Nasdaq,Sällanköpsvaror,Bil & Motor,SPAR,0.506726379,0.072413788,12.95172024,0.627869785,2.757436991
SpartanNash,Nasdaq,Dagligvaror,Livsmedelsbutiker,SPTN,-0.161579857,0.071895418,85.89821625,0.059661862,0.740726411
Spero Therapeutics,Nasdaq,Hälsovård,Biotech,SPRO,-0.358534698,0.073170729,-2.453201056,8.703337669,2.117888927
Sphere 3D,Nasdaq,Informationsteknik,Affärs- & IT-System,ANY,-0.713235321,0.059523811,3.51668191,0.324959815,-3.041795015
Spherix,Nasdaq,Industri,Affärskonsulter,SPEX,-0.435302277,0.021875,-0.978685081,873.9697876,0.746840894
SPI Energy,Nasdaq,Kraftförsörjning,Solkraft,SPI,-0.850779572,0.013173651,-0.788792074,0.04222298,-1.352319956
Spirit of Texas Bancshares,Nasdaq,Finans & Fastighet,Banker,STXB,-0.505159492,0.022032371,7.54325819,2.022087097,0.557191789
Splunk,Nasdaq,Informationsteknik,Affärs- & IT-System,SPLK,-0.014969647,0.05,-59.99007034,8.890965462,10.48956013
Spok,Nasdaq,Telekommunikation,Telekomtjänster,SPOK,-0.272033329,0.038709681,-18.60259056,1.248126984,0.799943626
Sportsmans Warehouse,Nasdaq,Sällanköpsvaror,Kläder & Skor,SPWH,0.340122223,0.0116129,14.18715,0.321398199,2.583592892
Sprouts Farmers Market,Nasdaq,Dagligvaror,Livsmedelsbutiker,SFM,-0.105954056,0.01730769,15.26088047,0.397803694,3.851793051
SPS Commerce,Nasdaq,Informationsteknik,Affärs- & IT-System,SPSC,-0.059940519,0.113207598,52.33874893,6.121473789,4.814781189
SS&C Technologies,Nasdaq,Informationsteknik,Affärs- & IT-System,SSNC,-0.234492302,0.071005921,30.11388016,2.747719049,2.488204956
Staar Surgical,Nasdaq,Hälsovård,Medicinsk Utrustning,STAA,0.01144731,0.026874499,123.8651962,11.07530022,10.40345001
Staffing 360 Solutions,Nasdaq,Industri,Bemanning,STAF,-0.685627747,0.01272189,-0.573712587,0.01467068,0.774961114
Stamps.com,Nasdaq,Informationsteknik,Internettjänster,STMP,0.790968399,0.086160917,42.06224823,4.16903019,3.58168602
Standard AVB Financial,Nasdaq,Finans & Fastighet,Banker,STND,-0.192086334,0.01,11.84162045,2.793442011,0.742512584
Star Bulk Carriers,Nasdaq,Industri,Sjöfart & Rederi,SBLK,-0.219948883,0.045283022,-35.30093002,0.713451087,0.379526287
Starbucks,Nasdaq,Sällanköpsvaror,Restaurang & Café,SBUX,-0.038878083,0.043336058,24.05629921,3.207853079,-12.79981041
State Auto Financial,Nasdaq,Finans & Fastighet,Försäkring,STFC,-0.239347229,0.062439022,12.67115974,0.776521325,1.140633941
StealthGas,Nasdaq,Industri,Sjöfart & Rederi,GASS,-0.38643074,0.071672349,39.54373169,0.577404022,0.148958996
Steel Connect,Nasdaq,Informationsteknik,IT-Konsulter,STCN,-0.65853653,0.01818182,-0.864517689,0.052036721,0.49061659
Steel Dynamics,Nasdaq,Material,Gruv - Industrimetaller,STLD,-0.314437561,0.03619154,7.637907028,0.475944102,1.22202003
Stein Mart,Nasdaq,Sällanköpsvaror,Kläder & Skor,SMRT,-0.645773163,0.03793478,-1.556864977,0.01343712,0.520215511
Edesa Biotech,Nasdaq,Hälsovård,Biotech,EDSA,-0.630503159,0.064159288,-4.26265192,42.91938019,3.355258942
Stemline Therapeutics,Nasdaq,Hälsovård,Biotech,STML,-0.643351822,0.055752659,-2.821918011,5.999929905,1.584794998
Stericycle,Nasdaq,Industri,Energi & Återvinning,SRCL,-0.118697462,0.01322314,-13.20913029,1.387472987,1.969629049
Sterling Bancorp,Nasdaq,Finans & Fastighet,Banker,SBT,-0.634558067,0.088358774,3.303708076,1.048051953,0.510094583
Sterling Construction,Nasdaq,Industri,Byggnation & Infrastruktur,STRL,-0.298904533,0.028823979,6.089851856,0.220937595,1.131500006
Stewardship Financial,Nasdaq,Finans & Fastighet,Banker,SSFN,0.64405014,0.079402781,19.48534012,3.634282112,1.632164001
Steven Madden,Nasdaq,Sällanköpsvaror,Kläder & Skor,SHOO,-0.272153854,0.02402957,14.34237003,1.132351041,2.442591906
Stitch Fix,Nasdaq,Informationsteknik,Internettjänster,SFIX,-0.396025047,0.181505394,67.11656189,0.967466414,3.830190897
Stock Yards Bancorp,Nasdaq,Finans & Fastighet,Banker,SYBT,-0.163976974,0.111111097,10.04014969,4.437736034,1.613947988
Strata Skin Sciences,Nasdaq,Hälsovård,Medicinsk Utrustning,SSKN,-0.707508545,0.035,-7.232068062,0.893528223,0.984992206
Stratasys,Nasdaq,Informationsteknik,Elektronisk Utrustning,SSYS,-0.329674835,0.02349452,-82.49124908,1.411350965,0.775812387
Strattec Security,Nasdaq,Sällanköpsvaror,Bil & Motor,STRT,-0.541986351,0.041012969,31.70863914,0.103899799,0.307105303
Stratus Properties,Nasdaq,Finans & Fastighet,Fastighetsbolag,STRS,-0.335907288,0.04282238,-50.54364014,4.699142933,1.164240956
Strayer Education,Nasdaq,Sällanköpsvaror,Konsumentservice,STRA,0.075664401,0.008888889,41.00056839,3.316294909,2.260735989
Streamline Health Solutions,Nasdaq,Hälsovård,Sjukhus & Vårdhem,STRM,-0.210103092,0.082294264,21.04944992,1.101459026,1.290382028
Strongbridge Biopharma,Nasdaq,Hälsovård,Läkemedel,SBBP,-0.545064392,0.02903667,-2.322777987,5.292755127,1.591837049
Summer Infant,Nasdaq,Sällanköpsvaror,Fritid & Sport,SUMR,-0.664992599,0.025446899,-1.140802979,0.02753422,0.854093373
Summit Financial,Nasdaq,Finans & Fastighet,Banker,SMMF,-0.363811035,0.01927711,6.535121918,1.919144988,0.82935679
Summit State Bank,Nasdaq,Finans & Fastighet,Banker,SSBI,-0.319913921,0.008045977,7.385606766,1.597983956,0.711884081
Helios Technologies,Nasdaq,Industri,Industrimaskiner,HLIO,-0.379330635,0.05801105,16.84461975,1.832093,1.759235024
Sunesis Pharmaceuticals,Nasdaq,Hälsovård,Biotech,SNSS,-0.692115402,0.104081602,-1.793503046,25.80900002,1.942492008
SunPower,Nasdaq,Kraftförsörjning,Solkraft,SPWR,-0.12121212,0.03153656,44.40745926,0.601519227,110.3382034
Sunrun,Nasdaq,Kraftförsörjning,Solkraft,RUN,-0.230548496,0.085245895,56.74975967,1.664510012,1.481356978
Sunworks,Nasdaq,Kraftförsörjning,Solkraft,SUNW,-0.899092941,0.014246579,-0.215454593,0.050619029,0.358703911
SuperCom,Nasdaq,Informationsteknik,Elektronik & Tillverkning,SPCB,-0.458904076,0.029411759,-0.764540792,0.582199872,0.651646972
Superconductor Technologies,Nasdaq,Telekommunikation,Telekomtjänster,SCON,-0.881528702,0.03252033,-0.150888294,6.05162096,2.194366932
Superior of Companies,Nasdaq,Sällanköpsvaror,Kläder & Skor,SGC,-0.535370712,0.048413119,10.38714981,0.3318775,0.793496788
Supernus Pharmaceuticals,Nasdaq,Hälsovård,Läkemedel,SUPN,-0.487817764,0.0192998,9.206016541,2.586843967,1.706328988
Support.com,Nasdaq,Informationsteknik,IT-Konsulter,SPRT,0.136896019,0.06666667,6.484414101,0.394265294,0.75285691
Surface Oncology,Nasdaq,Hälsovård,Biotech,SURF,-0.370892029,0.044756761,-1.36255002,4.866799831,1.319205046
Surgery Partners,Nasdaq,Hälsovård,Sjukhus & Vårdhem,SGRY,-0.369911537,0.01998807,-3.110935926,0.191661105,0.507383883
Surmodics,Nasdaq,Hälsovård,Medicinsk Utrustning,SRDX,-0.198703175,0.030943401,74.08994293,4.682050228,3.813642025
SVB Financial,Nasdaq,Finans & Fastighet,Banker,SIVB,-0.2940839,0.043844862,7.9171381,3.848546028,1.373638988
Sykes Enterprises,Nasdaq,Informationsteknik,IT-Konsulter,SYKE,-0.001799881,0.073394489,18.08871078,0.711314917,1.313478947
Symantec,Nasdaq,Informationsteknik,Affärs- & IT-System,SYMC,0.217948685,0.058823528,38.40555954,4.757749081,1.680591941
Synacor,Nasdaq,Informationsteknik,IT-Konsulter,SYNC,-0.151315804,0.2001754,-5.589254856,0.41503489,1.158161044
Synalloy,Nasdaq,Material,Gruv - Industrimetaller,SYNL,-0.398032799,0.049346018,-27.15975952,0.272005588,0.779331684
Synaptics,Nasdaq,Informationsteknik,Datorer & Hårdvara,SYNA,0.646202698,0.048611112,-134.9750977,1.553709984,3.05055809
Syndax Pharmaceuticals,Nasdaq,Hälsovård,Läkemedel,SNDX,0.784345016,0.126582298,-6.076597214,199.8414001,9.593651772
Syneos Health,Nasdaq,Hälsovård,Biotech,SYNH,-0.007790744,0.02702703,39.73600006,1.10334003,1.702839017
Synlogic,Nasdaq,Hälsovård,Läkemedel,SYBX,-0.746617432,0.1,-1.214336038,29.88740921,0.423629612
Synopsys,Nasdaq,Informationsteknik,Affärs- & IT-System,SNPS,0.247398148,0.07363636,47.19874954,6.561902046,5.337480068
Sypris Solutions,Nasdaq,Sällanköpsvaror,Bil & Motor,SYPR,-0.410803566,0.027078159,-3.486001015,0.159911901,1.046445966
Syros Pharmaceuticals,Nasdaq,Hälsovård,Läkemedel,SYRS,0.19714283,0.073015871,-4.468142033,183.3612976,4.589591026
T-Mobile US,Nasdaq,Telekommunikation,Telekomtjänster,TMUS,0.215845947,0.01619469,22.31295967,1.706650972,2.667541981
T Rowe Price,Nasdaq,Finans & Fastighet,Kapitalförvaltning,TROW,-0.037488222,0.07263092,11.71500969,4.267673016,3.375813007
T2 Biosystems,Nasdaq,Hälsovård,Medicinsk Utrustning,TTOO,-0.820739517,0.075425792,-0.429970711,3.387907982,-0.83041352
Tabula Rasa HealthCare,Nasdaq,Hälsovård,Medicinsk Utrustning,TRHC,0.045007944,0.072494431,-37.19879913,4.587240219,7.038713932
Tactile Systems Technology,Nasdaq,Hälsovård,Medicinsk Utrustning,TCMD,-0.06639081,0.025760989,88.86502075,5.017310143,8.443891525
Taitron Components,Nasdaq,Informationsteknik,Elektronisk Utrustning,TAIT,-0.215395031,0.027710841,18.35346985,2.060931921,1.099434018
Take Two Interactive Software,Nasdaq,Sällanköpsvaror,Gaming & Spel,TTWO,0.304643517,0.050764532,42.05947113,4.853504181,5.793883801
Tandem Diabetes Care,Nasdaq,Hälsovård,Medicinsk Utrustning,TNDM,0.06673038,0.0436937,-158.3076935,10.98064995,20.40395927
Tandy Leather Factory,Nasdaq,Sällanköpsvaror,Möbler & Inredning,TLF,-0.309153728,0.018844219,23.31002045,0.427495301,0.598686218
Tantech,Nasdaq,Material,Kemikalier,TANH,-0.328947372,0.01274122,9.214092255,0.852413714,0.298305303
Taoping,Nasdaq,Informationsteknik,IT-Konsulter,TAOP,-0.57759613,0.042857141,10.79360962,0.891485512,2.22180891
Marker Therapeutics,Nasdaq,Hälsovård,Biotech,MRKR,-0.620320854,0.01858065,-4.531915188,456.5712891,2.207969904
TAT Technologies,Nasdaq,Informationsteknik,Datorer & Hårdvara,TATT,-0.458221512,0.01892921,38.24670029,0.30206269,0.361017406
Taylor Devices,Nasdaq,Industri,Industrimaskiner,TAYD,-0.113787355,0.052745099,12.30113029,1.251611948,0.965712607
TCG BDC,Nasdaq,Finans & Fastighet,Kredit & Finansiering,CGBD,-0.574149628,0.005559968,6.143278122,1.63400197,0.378057897
TCP Capital,Nasdaq,Finans & Fastighet,Kapitalförvaltning,TCPC,-0.439860115,0.01956522,15.39200974,2.411890984,0.60634768
TD Ameritrade,Nasdaq,Finans & Fastighet,Kapitalförvaltning,AMTD,-0.303797493,0.032226,10.41405964,3.493335962,2.313182116
TDH Holdings,Nasdaq,Dagligvaror,Livsmedel,PETZ,0.263597374,0.01833873,-1.039783001,0.71387428,-5.252209187
Tech Data,Nasdaq,Informationsteknik,Datorer & Hårdvara,TECD,0.261789684,0.062588911,13.46735954,0.132452503,1.570958018
Technical Communications,Nasdaq,Informationsteknik,Säkerhet & Bevakning,TCCO,-0.576532555,0.0104712,10.27661991,0.621844888,2.334918022
TechTarget,Nasdaq,Informationsteknik,IT-Konsulter,TTGT,0.35160099,0.009868421,36.82886124,4.61138916,4.038731098
Tecnoglass,Nasdaq,Industri,Byggmaterial,TGLS,-0.539528503,0.036496351,6.016673088,0.355317205,0.820509911
Tecogen,Nasdaq,Kraftförsörjning,Förnybarenergi,TGEN,-0.763264923,0.101215696,-4.944093227,0.696866393,1.001106024
Telenav,Nasdaq,Informationsteknik,Affärs- & IT-System,TNAV,-0.27231472,0.073783779,-27.6914196,0.918981493,2.175095081
Teligent,Nasdaq,Hälsovård,Läkemedel,TLGT,-0.745,0.009380098,-0.557436824,0.2125545,-2.639247894
Tellurian,Nasdaq,Energi,Olja & Gas - Exploatering,TELL,-0.81976738,0.043497171,-2.678570986,15.65670013,2.70923996
TerraForm Power,Nasdaq,Kraftförsörjning,Förnybarenergi,TERP,0.268436546,0.169257298,-24.6701107,4.139022827,1.944643021
Territorial Bancorp,Nasdaq,Finans & Fastighet,Banker,TBNK,-0.102112656,0.119459496,10.88533974,3.266968012,1.012251973
Tesla,Nasdaq,Sällanköpsvaror,Bil & Motor,TSLA,1.651811523,0.020215631,-145.7649994,5.227849007,19.41525078
Tessco Technologies,Nasdaq,Informationsteknik,Kommunikation,TESS,-0.709033585,0.092444448,-6.742939949,0.084959328,0.485497713
Tetra Tech,Nasdaq,Industri,Energi & Återvinning,TTEK,0.318890572,0.01585145,27.71990013,1.794862032,4.284026146
Tetraphase Pharmaceuticals,Nasdaq,Hälsovård,Läkemedel,TTPH,-0.947107468,0.071322441,-0.056014322,0.60147512,0.191499993
Texas Capital Bancshares,Nasdaq,Finans & Fastighet,Banker,TCBI,-0.56416748,0.045390072,4.156065941,0.951589108,0.458720893
Texas Instrument,Nasdaq,Informationsteknik,Elektronik & Tillverkning,TXN,-0.049760222,0.020158391,21.18417931,7.18966198,11.60984993
Texas Roadhouse,Nasdaq,Sällanköpsvaror,Restaurang & Café,TXRH,-0.295833359,0.046672082,17.8617897,1.106408954,3.329109907
TFS Financial,Nasdaq,Finans & Fastighet,Banker,TFSL,-0.167779083,0.027073331,45.44400024,7.940345764,2.222126961
TG Therapeutics,Nasdaq,Hälsovård,Biotech,TGTX,0.288009872,0.0346383,-5.326653004,7498.554199,29.51651955
Bank of Princeton,Nasdaq,Finans & Fastighet,Banker,BPRN,-0.343325081,0.056028008,14.44890022,2.406011105,0.733340621
Meet Group,Nasdaq,Informationsteknik,Internettjänster,MEET,0.205533619,0.005555556,41.38399124,2.03877902,2.188256025
The Simply Good Foods,Nasdaq,Dagligvaror,Livsmedel,SMPL,-0.234276714,0.022239749,60.98389816,2.471056938,1.358126998
TherapeuticsMD,Nasdaq,Hälsovård,Läkemedel,TXMD,-0.795604401,0.02428484,-1.300698996,5.079767227,27.40918922
Theravance Biopharma,Nasdaq,Hälsovård,Läkemedel,TBPH,0.143465405,0.025892861,-6.317027092,20.86009026,-6.841596127
THL Credit,Nasdaq,Finans & Fastighet,Fondförvaltning,TCRD,-0.540662651,0.019375,-3.880901098,345.5361938,0.399063408
Tile Shop,Nasdaq,Sällanköpsvaror,Möbler & Inredning,TTS,-0.777777786,0.023429949,-16.55328941,0.217944905,0.566679478
Timberland Bancorp,Nasdaq,Finans & Fastighet,Banker,TSBK,-0.422888985,0.081000004,5.592560768,2.439035892,0.785921395
Tiptree,Nasdaq,Finans & Fastighet,Investmentbolag,TIPT,-0.16613924,0.05321888,10.1855402,0.235716701,0.457579195
Titan Machinery,Nasdaq,Industri,Industrimaskiner,TITN,-0.472023773,0.029375,14.18066025,0.151789695,0.574063122
Titan Pharmaceuticals,Nasdaq,Hälsovård,Läkemedel,TTNP,-0.8445578,0.061456952,-0.318733394,3.630866051,9.149375916
Tivity Health,Nasdaq,Hälsovård,Sjukhus & Vårdhem,TVTY,-0.665350418,0.043632069,-1.099400043,0.288645297,1.438910007
TiVo,Nasdaq,Sällanköpsvaror,Media & Publicering,TIVO,-0.259459496,0.044049459,-2.142499924,1.29864502,0.808117628
TMSR Holding,Nasdaq,Industri,Industrimaskiner,TMSR,0.136789436,0.02139535,-71.28382874,1.562669039,2.07327795
Tocagen,Nasdaq,Hälsovård,Biotech,TOCA,-0.873294373,0.009407114,-0.483648986,863.0302734,2.864037991
Top Ships,Nasdaq,Industri,Sjöfart & Rederi,TOPS,-0.981820526,0.030857141,-0.02286162,0.007850614,0.003090227
Torchlight Energy Resources,Nasdaq,Energi,Olja & Gas - Exploatering,TRCH,-0.773480682,0.03252496,-3.037036896,41.8746109,2.074218988
Town Sports,Nasdaq,Sällanköpsvaror,Resor & Nöjen,CLUB,-0.913366318,0.004996009,-0.501576424,0.02206479,-0.117145501
