Bolagsnamn,Bransch,PE,PS,PB
Blue Bird,Industrimaskiner,11.73684025,0.284099907,-4.258672237
bluebird bio,Biotech,-3.401879072,60.32056046,2.097100973
Blueprint Medicines,Biotech,-9.16844368,49.37443161,7.072096825
BMC Stock,Skogsbolag,11.18671036,0.336155713,1.242063046
Boingo Wireless,Telekomtjänster,-56.89876175,2.233078003,6.385999203
BOK Financial,Banker,6.889142036,2.23032093,0.703645527
Bonso Electronics,Elektroniska komponenter,-23.27235985,1.070469975,0.7060619
Booking,Resor & Nöjen,13.00800991,3.984549046,10.11818981
Borqs Technologies,Affärs- & IT-System,-1.582121015,0.8508268,-4.926647186
Boston Omaha,Marknadsföring,-250.3827972,9.287467957,1.113425016
Boston Private Financial,Nischbanker,7.433829784,1.94095099,0.730973423
Bottomline Technologies,Affärs- & IT-System,284.690094,3.657816887,4.014532089
Boxlight,Elektroniska komponenter,-1.052093029,0.188238606,1.983013988
Bridge Bancorp,Banker,7.379774094,2.085944891,0.761704624
Bridgeline Digital,Affärs- & IT-System,-0.022744751,0.235435307,0.630959511
Bridgewater Bancshares,Banker,9.036202431,2.641120911,1.119676948
Bridgford Foods,Livsmedel,29.68420982,1.008342981,2.808983088
Brightcove,Affärs- & IT-System,-15.03472042,1.826686978,4.545709133
Brighthouse Financial,Försäkring,-3.753751993,0.410746604,0.1664626
Broadcom,Elektronik & Tillverkning,44.25318909,4.711214066,4.382155895
Broadway Financial,Banker,-179.2207947,2.282753944,0.787290514
Broadwind Energy,Vindkraft,-5.696203232,0.150501296,0.658055425
BroadVision,Affärs- & IT-System,-31.38138008,5.979361057,7.73774004
Brookline Bancorp,Banker,10.2785902,2.603846073,0.957232118
Brooks Automation,Elektronik & Tillverkning,98.0790863,3.147886038,2.205950022
Bruker,Medicinsk Utrustning,29.05582047,2.721489906,6.220292091
Bryn Mawr Bank,Banker,9.732759476,2.963958979,0.935187578
Bsquare,Affärs- & IT-System,-1.404692054,0.220000699,1.34512198
Builders FirstSource,Byggmaterial,7.460166931,0.225395396,1.989174008
Business First Bancshares,Banker,7.447237015,1.662058949,0.603191972
C&F Financial,Banker,6.590793133,1.303446054,0.751467586
Cabot Microelectronics,Elektronik & Tillverkning,51.07838058,3.354326963,3.579236984
Cadence Design Systems,Affärs- & IT-System,21.6487999,9.142558098,10.15740013
Cadiz,Vattenförsörjning,-11.28394032,810.5023193,-4.352656841
Caesars Entertainment,Betting & Casino,-4.55368185,0.628014207,2.576302052
Caesarstone,Möbler & Inredning,26.1522007,0.614905715,0.694630384
Cal-Maine Foods,Jordbruk,-30.61848068,1.616080046,2.010782957
CalAmp,Telekomtjänster,-14.29741001,0.492623389,0.938677728
Calavo Growers,Fiskodling,36.39030075,0.938372374,3.982168913
Calyxt,Jordbruk,-3.122153044,17.02664948,1.987367988
Cambridge Bancorp,Banker,9.211039543,2.774478912,0.932752728
Camden National,Banker,8.083378792,2.683516026,0.955231071
Canadian Solar,Solkraft,6.27208519,0.328652412,0.755045176
Cancer Genetics,Sjukhus & Vårdhem,-0.414521307,0.545714319,0.895120621
Canterbury Park,Betting & Casino,17.03729057,0.788132071,0.944603384
Capital City Bank,Banker,10.2195797,2.780981064,0.95957011
Capital Southwest,Kapitalförvaltning,15.45394993,3.594285965,0.706626415
Capitala Finance,Fondförvaltning,-2.221185923,1.401986957,0.416820109
Capitol Federal Financial,Banker,17.69449043,5.118943214,1.283342004
Capricor Therapeutics,Biotech,-0.830500185,8.894382477,1.306964993
CapStar Financial,Banker,8.334716797,2.013757944,0.6751737
Capstone Turbine,Installation & VVS,-0.511815727,0.141967997,0.687924802
Cara Therapeutics,Biotech,-5.848374844,34.25428009,3.648276091
Carbon Black,Betalning & E-handel,-25.74003029,8.300665855,10.81945038
Carbonite,IT-Konsulter,-35.16450119,1.969352007,3.242717981
Cardiovascular Systems,Medicinsk Utrustning,-197.0077057,5.443068027,10.04137039
Cardlytics,Marknadsföring,-64.00276947,5.829667091,8.562591553
Cardtronics,Affärskonsulter,19.51769066,0.688646376,2.442651987
CareDx,Biotech,-43.53414917,7.588760853,9.740289688
Career Education,Konsumentservice,18.77872086,2.055243015,2.991188049
CareTrust,Fastighet - REIT,37.40904999,10.77326012,1.897778034
CarGurus,Internettjänster,53.76749039,3.804351091,8.722599983
Carolina Trust BancShares,Banker,25.44852066,4.415977001,1.699975014
Carolina Financial,Banker,10.13986015,3.975809097,0.947190583
Carrizo Oil & Gas,Olja & Gas - Exploatering,1.19678998,0.705174685,0.475275606
Carrols Restaurant,Restaurang & Café,-3.570943117,0.093029663,0.439732611
Carver Bancorp,Banker,-1.317862988,0.309567511,0.136746004
Casa Systems,Kommunikation,-6.435902119,1.098845005,8.043787003
Casella Waste Systems,Energi & Återvinning,66.75254059,2.832263947,17.14982986
Caseys General Stores,Livsmedelsbutiker,24.70783997,0.582978725,3.501274109
CASI Pharmaceuticals,Biotech,-4.001667023,45.44218063,2.571706057
Cass Information Systems,Betalning & E-handel,16.42988014,3.033535957,2.020925045
Catalyst Pharmaceuticals,Biotech,14.62075996,4.441854954,5.185779095
Catasys,Sjukhus & Vårdhem,-14.83780003,10.97961998,-16.11651039
Cathay General Bancorp,Nischbanker,6.962972164,2.510241985,0.841677427
Cavco Industries,Bostadsbyggnation,14.90221024,1.171586037,2.061784029
CB Financial Services,Banker,7.104281902,2.000035048,0.675485194
CBAK Energy Technology,Elektroniska komponenter,-1.197263002,0.686838627,1.622763991
CBTX,Banker,8.673873901,2.861601114,0.815527022
CDK Global,Affärs- & IT-System,22.43054962,2.463609934,-6.797082901
CDW Corp,IT-Konsulter,21.41381073,0.846545577,15.89632988
CECO Environmental,Energi & Återvinning,10.38076019,0.534494519,0.946689129
Celgene,Läkemedel,13.50249004,4.53432703,6.370641232
Celldex Therapeutics,Biotech,-0.533204079,8.8826828,0.3375431
Cellular Biomedicine,Biotech,-5.84482193,874.0651245,5.332141876
Celsion,Biotech,-1.42524004,51.16276169,1.757084012
Celsius,Läkemedel,29.0625,4.266022205,5.051719189
Cemtrex,Energi & Återvinning,-0.186327904,0.083082996,0.173107699
Centennial Resource,Olja & Gas - Försäljning,5.660377979,0.096744798,0.028040409
CenterState Banks,Banker,8.890911102,3.033761024,0.7177549
Central European Media,Media & Publicering,10.45296001,1.204517007,1.36955905
Central Federal,Banker,4.990880966,1.550708055,0.674849391
Central Garden & Pet,Livsmedel,20.66625977,0.709420085,1.752436996
Central Valley Community,Banker,8.098058701,2.528582096,0.735215902
Century Aluminum,Gruv - Industrimetaller,-4.736783981,0.209294498,0.569467187
Century Bancorp,Banker,12.62473965,2.337174892,1.118330956
Century Casinos,Betting & Casino,-5.027675152,0.442044199,0.590706885
Ceragon Networks,Kommunikation,-66.43834686,0.547952175,0.975469828
Cerecor,Biotech,-7.50988102,18.73888969,6.024831772
Cerner,Medicinsk Utrustning,41.83351898,3.765825033,4.965415001
Cerus,Medicinsk Utrustning,-10.22570992,8.016679764,13.17667961
Cesca Therapeutics,Läkemedel,-1.530900955,1.120265007,37.86555099
Ceva,Elektronik & Tillverkning,23108.33008,6.94885397,2.411267042
CH Robinson Worldwide,Tåg- & Lastbilstransport,16.94676971,0.62550652,5.731743813
Champions Oncology,Biotech,-320.8511047,2.867130041,28.06034088
Chanticleer,Restaurang & Café,-0.005274803,0.004475566,-0.037393261
Charles Colvard,Accessoarer,7.822278023,0.536266506,0.373334914
Chart Industries,Mätning & Analys,22.7544899,0.827277422,0.875460982
Charter Communications,Media & Publicering,65.6832428,2.246262074,3.269134998
Check Point Software,Affärs- & IT-System,19.11691093,7.569675922,4.231112003
Checkpoint Therapeutics,Biotech,-2.085714102,46.16334915,4.183530807
Cheesecake Factory,Restaurang & Café,6.641936779,0.342253387,1.486176968
Chefs Warehouse,Livsmedelsbutiker,15.87320995,0.243408605,1.153403044
Chembio Diagnostics,Läkemedel,-11.6786499,4.847102165,6.95024395
TCF Financial,Banker,10.04308987,2.470947027,0.687231123
ChemoCentryx,Läkemedel,-49.89746094,81.12890625,44.4094696
Chemung Financial,Banker,8.756004333,2.03710103,0.746588528
Apex Global Brands,Kläder & Skor,-0.246002495,0.128494695,0.502480626
CHF Solutions,Medicinsk Utrustning,-0.04904069,0.38675189,1.071050048
Chicken Soup for the Soul,Media & Publicering,-2.853177071,1.804365039,1.102210999
Childrens Place,Kläder & Skor,5.891774178,0.216968894,1.725761056
Chimerix,Biotech,-0.778977513,7.773160934,0.885042489
Huitao Technology,Byggmaterial,-0.166456893,0.06738735,5.648207188
China Automotive Systems,Bil & Motor,11.40025043,0.131600901,0.203631997
China Biologic Products,Biotech,30.2184391,8.132564545,2.415935993
China Ceramics,Möbler & Inredning,-0.031600568,0.062281221,0.237556905
China Commercial Credit,Tåg- & Lastbilstransport,-2.620023012,8.991910934,3.093456984
China Customer Relations,Stödtjänster & Service,9.843523026,0.666993618,1.721796989
China HGS Real Estate,Fastighetsbolag,5.8904109,0.509105027,0.107075103
China Internet Nationwide,Kapitalförvaltning,-2.982629061,0.790916979,0.175567701
China Jo-Jo Drugstores,Apotek,57.72357941,0.618377686,2.915608883
China Recycling Energy,Energi & Återvinning,-0.038085181,2.719080925,0.060036968
China XD Plastics,Bil & Motor,0.968055725,0.042553969,0.071138203
ChinaNet Online,IT-Konsulter,-3.484396935,0.275966406,1.592429996
Chromadex,Biotech,-6.354278088,4.60633707,10.42953968
Churchill Downs,Betting & Casino,26.9081192,2.932492018,7.671323776
Chuys,Restaurang & Café,37.8180809,0.54511112,1.192247033
Cidara Therapeutics,Biotech,-1.97536099,4.513957024,2.495292902
CIM Commercial,Fastighetsbolag,0.534566998,1.100466013,0.489787012
Cimpress,Media & Publicering,11.23005009,0.493530899,-7.629765987
Cincinnati Financial,Försäkring,7.2009058,1.790583968,1.438421011
Cinedigm,Media & Publicering,-0.956602871,0.373977304,-0.419855893
Cintas,Affärskonsulter,22.8653698,2.890398026,6.311738014
Cirrus Logic,Elektronik & Tillverkning,26.85367966,3.249594927,3.204184055
Cisco Systems,Kommunikation,15.52982044,3.51949501,5.105957985
Citi Trends,Kläder & Skor,7.39401722,0.155399203,0.710405171
Citizens & Northern,Banker,12.54977036,3.871112108,1.025706053
Citizens Community Bancorp,Banker,7.121870995,1.129999995,0.453514814
Citizens Holding,Banker,16.53845978,3.052408934,0.956881523
Citrix Systems,Affärs- & IT-System,28.56916046,6.210939884,22.32233047
City Holding,Banker,12.1981802,5.45343399,1.638558984
Civista Bancshares,Banker,6.630520821,2.268589973,0.673816621
Clarus,Fritid & Sport,16.12482071,1.280225992,1.621104956
Clean Energy Fuels,Olja & Gas - Försäljning,17.75984001,1.047222972,0.675491691
Clearfield,Kommunikation,39.80712128,1.938738942,2.155549049
ClearOne,Kommunikation,-3.356503963,1.123700023,0.632665217
Clearside Biomedical,Biotech,-2.617541075,43.12575912,8.399415016
Cleveland Biolabs,Biotech,-8.704621315,21.0599308,-6.137887001
Clovis Oncology,Biotech,-0.956583679,2.732327938,-2.242316008
CLPS Inc,IT-Konsulter,-8.467400551,0.428540885,1.338554025
Investcorp Credit Management,Fondförvaltning,-11.19783974,1.472187996,0.367461294
CME Group,Kapitalförvaltning,31.83256912,13.81054974,2.573004007
CNB Financial,Banker,6.299601078,1.624397993,0.829483688
Co Diagnostics Inc,Biotech,-26.91370964,802.6132813,99.3276062
Coca Cola Bottling,Drycker,200.8383026,0.469932914,6.537372112
Cocrystal Pharma,Läkemedel,-0.697797477,5.649488926,1.442479014
Coda Octopus,IT-Konsulter,10.12226963,2.08416605,1.688920021
Codexis,Biotech,-52.65151978,9.563706398,6.20480299
Codorus Valley Bancorp,Banker,7.446807861,1.600900054,0.714470983
Coffee Holding,Livsmedel,-15.34216022,0.188542396,0.621497512
Cogent Communications,Bredband & Telefoni,108.1983032,7.560893059,-20.27429962
Cognex,Mätning & Analys,40.17366028,11.10507965,5.943839073
Cognizant Technology,IT-Konsulter,16.43815041,1.765498042,2.68829298
Coherent,Elektronisk Utrustning,117.9144974,2.060020924,2.158277035
Coherus Biosciences,Biotech,12.06925011,2.927737951,9.908212662
Cohu,Elektronik & Tillverkning,-9.830002785,1.169476986,1.41218996
Collectors Universe,Stödtjänster & Service,12.61273956,2.062513113,7.190279961
Collegium Pharmaceutical,Läkemedel,-28.75441933,2.216867924,7.522953987
Colony Bankcorp,Banker,10.73855019,1.886160016,0.87414062
Columbia Banking System,Banker,9.830862999,3.583389997,0.879193723
Columbia Financial,Banker,30.11167908,6.462086201,1.717162013
Columbia Sportswear,Kläder & Skor,15.20532036,1.654340982,2.721513033
Columbus McKinnon,Industrimaskiner,8.243849754,0.687399924,1.18701005
Comcast,Media & Publicering,13.60025024,1.60987401,2.1200459
Commerce Bancshares,Banker,15.67607975,6.816173077,2.010668993
Commercial Vehicle,Industrimaskiner,2.681159019,0.050581452,0.354236007
Commscope Holding,Kommunikation,-2.054425955,0.240257993,1.091856956
Communications Systems,Kommunikation,185.0746002,0.901538312,0.968382776
Community Bankers,Banker,7.20229578,1.719835043,0.723965585
Community Financial,Banker,7.58055687,1.695474029,0.676838696
Community First Bancshares,Nischbanker,143.0084991,3.401690006,0.661100626
Community Trust Bancorp,Banker,9.065171242,3.165189028,0.954355419
Community West Bancshares,Banker,6.464124203,1.111415029,0.620105386
CommVault Systems,Affärs- & IT-System,-113.1143036,2.817291021,4.638198853
Computer Programs & Systems,Medicinsk Utrustning,15.1457901,1.13223803,1.686769962
Computer Task,Affärs- & IT-System,14.35358047,0.157824695,0.939213812
ComScore,Affärs- & IT-System,-0.540246487,0.519207716,0.779180527
Comstock Holding Companies,Bostadsbyggnation,-6.501421928,0.380959898,1.765362024
Comtech Telecommunications,Kommunikation,17.62265015,0.618762076,0.761932015
Conatus Pharmaceuticals,Biotech,-0.900349677,0.471958786,0.507729173
Concert Pharmaceuticals,Biotech,-3.15556097,230.2306061,2.443974972
Conformis,Medicinsk Utrustning,-1.598963976,0.645888388,3.059307098
Conifer,Försäkring,-4.087193012,0.359741211,0.808295786
Conmed,Medicinsk Utrustning,104.5140991,3.017836094,4.056944847
Connecticut Water Service,Vattenförsörjning,-110.0141983,7.107960224,2.857323885
ConnectOne Bancorp,Banker,6.675014019,1.790526986,0.66480571
Conns,Datorer & Hårdvara,2.569605112,0.086641282,0.213251293
Consolidated Communications,Bredband & Telefoni,-20.38735962,0.323047101,1.266618013
Consolidated Water,Vattenförsörjning,26.31113052,3.248652935,1.364725947
Construction Partners,Byggnation & Infrastruktur,19.8151207,1.076553941,2.479470968
Consumer Portfolio Services,Kredit & Finansiering,7.079251766,0.103597797,0.176786199
Cool Holdings,Datorer & Hårdvara,-0.038242761,0.056303039,-0.095651053
Copart,Bil & Motor,23.12818909,7.469217777,7.822605133
Corbus Pharmaceuticals,Biotech,-5.365767002,10.73598957,63.01763916
Corcept Therapeutics,Läkemedel,15.5648098,4.47004509,3.690927982
Core Mark,Livsmedelsbutiker,21.88297081,0.074285179,2.092195988
Cornerstone OnDemand,IT-Konsulter,-469.6296082,3.356162071,12.2089901
CorVel,Sjukhus & Vårdhem,22.89368057,1.743764997,5.377295971
CoStar,Internettjänster,74.9941864,16.89554977,6.944172859
Costco Wholesale,Detaljhandel,37.16313934,0.876104414,8.350255013
County Bancorp,Banker,7.950695038,1.90555203,0.734754384
Coupa Software,Affärs- & IT-System,-108.0002975,25.99579048,21.90535927
Cowen,Kapitalförvaltning,16.87126923,0.262264907,0.339853495
Covenant Transportation,Tåg- & Lastbilstransport,16.2013607,0.152546406,0.38975361
CPI Card,Kredit & Finansiering,-2.066200972,0.032251012,-0.058832519
Cps Technologies,Elektroniska komponenter,-20.7039299,0.61520189,2.477471113
CRA International,Affärskonsulter,13.9840498,0.613417685,1.400135994
Cracker Barrel Old Country,Restaurang & Café,9.604037285,0.672842681,3.334556103
Craft Brew Alliance,Bryggeri,-23.00165939,1.543741941,2.377377987
Credit Acceptance,Kredit & Finansiering,8.478287697,3.612998962,2.284106016
Cree,Elektronik & Tillverkning,-28.63225937,4.251489162,2.152265072
Crispr Therapeutics,Biotech,41.20753098,10.15686989,3.130987883
Crocs,Kläder & Skor,13.03903961,1.203178048,11.22490978
Cross Country Healthcare,Bemanning,-4.027554035,0.283134788,1.431453943
Crown Crafts,Fritid & Sport,7.13029623,0.606153607,1.090968966
CryoPort,Flygtransport,-31.99124908,19.31792068,5.192267895
CSG Systems,IT-Konsulter,18.61541939,1.566002011,3.935358047
CSP Inc,IT-Konsulter,-37.98258972,0.50841558,1.307858944
CSW Industrials,Kemikalier,22.52453041,2.667285919,3.448904037
CSX Corp,Tåg- & Lastbilstransport,14.98250961,4.049880028,4.080301762
CTI BioPharma,Biotech,-1.361726999,16.29324913,2.300781965
CTI Industries,Bil & Motor,-0.42336601,0.07175006,1.074679017
Cue Biopharma,Biotech,-11.83784008,151.386795,9.591490746
CUI Global,Elektronisk Utrustning,-1.451104045,0.833668709,0.454218686
Cumberland Pharmaceuticals,Läkemedel,-17.40644073,1.284446955,1.194267035
Curis,Biotech,-0.722617924,2.325995922,-0.686186194
Cutera,Medicinsk Utrustning,-16.39269066,1.131307006,4.474598885
CVB Financial,Banker,13.09982014,5.939476967,1.363718987
CVD Equipment,Industrimaskiner,-3.437726974,1.117643952,0.73296088
Cyanotech,Läkemedel,-10.51060963,0.440507203,0.830916882
CyberArk Software,Affärs- & IT-System,54.24888992,7.713126183,5.362144947
CyberOptics,Elektronisk Utrustning,183.1143951,2.356575966,2.394516945
Cypress Semiconductor,Elektronik & Tillverkning,226.6412964,4.025643826,4.227015018
Cyren,Affärs- & IT-System,-2.724433899,1.376088023,2.137888908
CyrusOne,Fastighet - REIT,178.4963989,7.555648804,3.045412064
Cytokinetics,Biotech,-6.410862923,29.84152031,-73.30912781
CytomX Therapeutics,Biotech,-3.888962984,6.944591045,7.810882092
Plus Therapeutics,Biotech,-0.609580219,0.937155485,5.653633118
Cytosorbents,Medicinsk Utrustning,-12.92483044,10.09224033,73.66771698
Daily Journal,Media & Publicering,31.34795952,6.612921238,2.172413111
Daktronics,Elektronisk Utrustning,-22.90447998,0.343586713,1.146533012
DarioHealth,Medicinsk Utrustning,-0.722436786,1.969717979,0.788033009
Dasan Zhone Solutions,Datorer & Hårdvara,-7.252017975,0.351071686,1.011165023
Daseke,Tåg- & Lastbilstransport,-0.238810197,0.05057063,0.633317828
Data IO,IT-Konsulter,-22.2376709,1.218515992,1.220667005
Dave & Busters Entertainment,Restaurang & Café,4.157739162,0.276170313,2.20527792
DavidsTea,Livsmedelsbutiker,-0.533469081,0.100148402,0.71385169
Dawson Geophysical,Olja & Gas - Service,-1.927471995,0.202085197,0.285548002
Deciphera Pharmaceuticals,Biotech,-10.31284046,95.49256134,4.368632793
Del Taco Restaurants,Restaurang & Café,-1.336338043,0.308494896,0.523797214
Urban Tea,Livsmedelsbutiker,-8.800773621,29.64668083,1.301591992
Denali Therapeutics,Biotech,-9.898881912,73.7703476,4.983780861
Dennys,Restaurang & Café,4.976828098,0.996599019,-3.907953978
Dentsply Sirona,Medicinsk Utrustning,34.79003143,2.238703966,1.771268964
Assertio Therapeutics,Läkemedel,-0.293026,0.317202687,1.256070018
Dermira,Biotech,-4.094065189,12.33537006,70.59867096
Destination Maternity,Kläder & Skor,-0.109967001,0.004308401,0.073041722
Destination XL,Kläder & Skor,-2.576550007,0.036783729,0.298459291
Deswell Industries,Elektroniska komponenter,12.90528965,0.508606672,0.41999051
